38,3204,虫除け器の生産券
38,3B04,戯曲の生産券
38,3C04,Ｓエッジの生産券
38,CE04,珠剣【氷】生産券
38,CF04,珠剣【火】生産券
38,D004,秘刀【雷】生産券
38,D104,１周年生産券・頭
38,D204,１周年生産券・胴
38,D304,１周年生産券・腕
38,D404,１周年生産券・腰
38,D504,１周年生産券・脚
38,B405,水晶ランス生産券
38,B505,Ｐヘッド生産券
38,B605,Ｐメイル生産券
38,B705,Ｐアーム生産券
38,B805,Ｐコート生産券
38,B905,Ｐブーツ生産券
38,BA05,火竜家具生産券
38,FC05,Ｅエッジの生産券
38,FD05,星祭の生産券
38,FE05,七夕の生産券
38,FF05,Ｎヘッドの生産券
38,4E06,Ｄレイピア生産券
38,4F06,Ｗレイピア生産券
38,5006,ソリッド生産券
38,5106,ソリッド改生産券
38,5206,Ｃ・マテリ生産券
38,5306,リキッド生産券
38,5406,リキッド改生産券
38,5506,Ｃ・エレメ生産券
38,5606,リアン生産券・頭
38,5706,リアン生産券・胴
38,5806,リアン生産券・腕
38,5906,リアン生産券・腰
38,5A06,リアン生産券・脚
38,5E06,ＨＬ生産券
38,5F06,ＥＸ生産券
38,6006,ＣＡ生産券
38,6C06,ＢＰ生産券【１】
38,6D06,ＢＰ生産券【２】
38,6E06,ＢＰ生産券【３】
38,6F06,ＢＰ生産券【４】
38,7006,ＢＰ生産券【５】
38,7106,ＢＰ生産券【６】
38,7206,ＢＰ生産券【７】
38,7306,ＢＰ生産券【８】
38,AB06,フルフルＬ生産券
38,AC06,Ｍクリーク生産券
38,AD06,Ｂマルシュ生産券
38,AE06,屠龍刃生産券
38,AF06,水晶大剣生産券
38,B106,スクァーレ生産券
38,B206,カッツェ生産券
38,B306,ヴォルペ生産券
38,B606,アルマ生産券・頭
38,B706,アルマ生産券・胴
38,B806,アルマ生産券・腕
38,B906,アルマ生産券・腰
38,BA06,アルマ生産券・脚
38,BB06,白猫生産券・頭
38,BC06,白猫生産券・胴
38,BD06,白猫生産券・腕
38,BE06,白猫生産券・腰
38,BF06,白猫生産券・脚
39,C906,ＤＬ生産券
39,D106,ＢＰ２生産券・１
39,D206,ＢＰ２生産券・２
39,D306,ＢＰ２生産券・３
39,D406,ＢＰ２生産券・４
39,D506,ＢＰ２生産券・５
39,D606,ＢＰ２生産券・６
39,D706,ＢＰ２生産券・７
39,D806,ＢＰ２生産券・８
39,D906,ＴＰ生産券・１
39,DA06,ＴＰ生産券・２
39,DB06,ＴＰ生産券・３
39,DC06,ＴＰ生産券・４
39,DD06,ＴＰ生産券・５
39,DF06,Ｇシミター生産券
39,E006,Ｆベルジュ生産券
39,E106,紅水晶生産券
39,E206,紫水晶生産券
39,E306,セラムＺ生産券
39,E406,アイゼンＺ生産券
39,E506,セラムＶ生産券
39,E606,アイゼンＶ生産券
39,E706,ガウシカＨ生産券
39,E906,イクス生産券・頭
39,EA06,イクス生産券・胴
39,EB06,イクス生産券・腕
39,EC06,イクス生産券・腰
39,ED06,イクス生産券・脚
39,F006,メタル生産券・頭
39,F106,メタル生産券・胴
39,F206,メタル生産券・腕
39,F306,メタル生産券・腰
39,F406,メタル生産券・脚
39,F506,ツリー生産券・上
39,0E07,ツリー生産券・中
39,0F07,ツリー生産券・下
39,1107,ＢＰ３生産券・１
39,1207,ＢＰ３生産券・２
39,1307,ＢＰ３生産券・３
39,1407,ＢＰ３生産券・４
39,1507,ＢＰ３生産券・５
39,1607,ＢＰ３生産券・６
39,1707,ＢＰ３生産券・７
39,1807,ＢＰ３生産券・８
39,1B07,ジリーノＡ生産券
39,1C07,テタールＡ生産券
39,1D07,アイルーＫ生産券
39,1E07,メラルーＫ生産券
39,2207,クラウン生産券
39,2307,パビリオン生産券
39,2407,パッドＳ生産券
39,2507,テイルＳ生産券
39,2607,Ｄパライズ生産券
39,2707,Ｌパライズ生産券
39,2807,Ｎアント生産券
39,2907,Ｄポイズン生産券
39,2A07,Ｌポイズン生産券
39,2B07,Ｎヴェスパ生産券
39,2C07,シャラン生産券頭
39,2D07,シャラン生産券胴
39,2E07,シャラン生産券腕
39,2F07,シャラン生産券腰
39,3007,シャラン生産券脚
39,3107,レアル生産券頭
40,3207,レアル生産券胴
40,3307,レアル生産券腕
40,3407,レアル生産券腰
40,3507,レアル生産券脚
40,4307,ＶＩＳＡ生産券
40,D007,ＢＰ４生産券・１
40,D107,ＢＰ４生産券・２
40,D207,ＢＰ４生産券・３
40,D307,ＢＰ４生産券・４
40,D407,ＢＰ４生産券・５
40,D507,ＢＰ４生産券・６
40,D607,ＢＰ４生産券・７
40,D707,ＢＰ４生産券・８
40,DB07,アクアＰ生産券
40,DC07,グロムＰ生産券
40,DD07,フロストＦ生産券
40,DE07,カームＦ生産券
40,DF07,スノウＦ生産券
40,E007,グランＦ生産券
40,E107,Ｆカノン生産券
40,E207,Ｄカノン生産券
40,E307,星鷲弓生産券
40,E407,星琴弓生産券
40,E507,フェルム生産券頭
40,E607,フェルム生産券胴
40,E707,フェルム生産券腕
40,E807,フェルム生産券腰
40,E907,フェルム生産券脚
40,EA07,クレール生産券頭
40,EB07,クレール生産券胴
40,EC07,クレール生産券腕
40,ED07,クレール生産券腰
40,EE07,クレール生産券脚
40,3108,陽飾太刀生産券
40,3208,宵飾太刀生産券
40,3308,ブリッツ生産券
40,3408,パール生産券
40,3508,パラライズ生産券
40,3608,レーヴ生産券
40,3708,アスト生産券
40,3808,マグニ生産券
40,3908,壱式生産券
40,3A08,壱式・改生産券
40,3B08,壱式【駒】生産券
40,3C08,弐式生産券
40,3D08,弐式・改生産券
40,3E08,弐式【駒】生産券
40,3F08,ＴＮ生産券・１
40,4008,ＴＮ生産券・２
40,4108,ＴＮ生産券・３
40,4208,ＴＮ生産券・４
40,4308,ＴＮ生産券・５
40,4408,メレティ生産券頭
40,4508,メレティ生産券胴
40,4608,メレティ生産券腕
40,4708,メレティ生産券腰
40,4808,メレティ生産券脚
40,4908,ゴルト生産券頭
40,4A08,ゴルト生産券胴
40,4B08,ゴルト生産券腕
40,4C08,ゴルト生産券腰
40,4D08,ゴルト生産券脚
40,4E08,ＢＰ５生産券・１
40,4F08,ＢＰ５生産券・２
41,5008,ＢＰ５生産券・３
41,5108,ＢＰ５生産券・４
41,5208,ＢＰ５生産券・５
41,5308,ＢＰ５生産券・６
41,5408,ＢＰ５生産券・７
41,5508,ＢＰ５生産券・８
41,5608,ＴＰ２生産券・１
41,5708,ＴＰ２生産券・２
41,5808,ＴＰ２生産券・３
41,5908,ＴＰ２生産券・４
41,5A08,ＴＰ２生産券・５
41,A208,年間特典生産券
41,E509,カフＰＡ生産券
41,E609,カフＰＢ生産券
41,E709,カフＰＣ生産券
41,FF09,Ｇバローネ生産券
41,000A,Ｐバローネ生産券
41,010A,Ｂエクア生産券
41,020A,Ｈエクア生産券
41,030A,フロストＰ生産券
41,040A,スリープＰ生産券
41,050A,Ｓクレイン生産券
41,060A,Ａクレイン生産券
41,070A,タンクＢ生産券
41,080A,バストンＢ生産券
41,090A,フォートＢ生産券
41,0A0A,タンクＷ生産券
41,0B0A,バストンＷ生産券
41,0C0A,フォートＷ生産券
41,0D0A,アリスト生産券頭
41,0E0A,アリスト生産券胴
41,0F0A,アリスト生産券腕
41,100A,アリスト生産券腰
41,110A,アリスト生産券脚
41,120A,テクスト生産券頭
41,130A,テクスト生産券胴
41,140A,テクスト生産券腕
41,150A,テクスト生産券腰
41,160A,テクスト生産券脚
41,170A,アージェ生産券頭
41,180A,アージェ生産券胴
41,190A,アージェ生産券腕
41,1A0A,アージェ生産券腰
41,1B0A,アージェ生産券脚
41,1C0A,ＢＰ６生産券・１
41,1D0A,ＢＰ６生産券・２
41,1E0A,ＢＰ６生産券・３
41,1F0A,ＢＰ６生産券・４
41,200A,ＢＰ６生産券・５
41,210A,ＢＰ６生産券・６
41,220A,ＢＰ６生産券・７
41,230A,ＢＰ６生産券・８
41,240A,ＥＦ生産券
41,940B,スティフＩ生産券
41,950B,グレーヴＩ生産券
41,960B,マンモスＳ生産券
41,970B,フュリアＳ生産券
41,980B,フレイムＢ生産券
41,990B,アクオンＢ生産券
41,9A0B,スパークＭ生産券
41,9B0B,ドレイクＭ生産券
41,9C0B,金猫大剣生産券
41,9D0B,銀猫大剣生産券
41,9E0B,Ｗボルト生産券
42,9F0B,Ｃファング生産券
42,A00B,Ｔファング生産券
42,A10B,ヒートＳ生産券
42,A20B,ブレイズＳ生産券
42,A30B,フレアＳ生産券
42,A40B,リップルＳ生産券
42,A50B,スヴェルＳ生産券
42,A60B,ローグＳ生産券
42,A70B,金猫砲・壱生産券
42,A80B,金猫砲・弐生産券
42,A90B,金猫砲・参生産券
42,AA0B,銀猫砲・壱生産券
42,AB0B,銀猫砲・弐生産券
42,AC0B,銀猫砲・参生産券
42,AD0B,Ｅマスク緑生産券
42,AE0B,Ｅマスク茶生産券
42,AF0B,Ｅマスク白生産券
42,B00B,レイジ生産券頭
42,B10B,レイジ生産券胴
42,B20B,レイジ生産券腕
42,B30B,レイジ生産券腰
42,B40B,レイジ生産券脚
42,B50B,ランペジ生産券頭
42,B60B,ランペジ生産券胴
42,B70B,ランペジ生産券腕
42,B80B,ランペジ生産券腰
42,B90B,ランペジ生産券脚
42,BA0B,ブレイズ生産券頭
42,BB0B,ブレイズ生産券胴
42,BC0B,ブレイズ生産券腕
42,BD0B,ブレイズ生産券腰
42,BE0B,ブレイズ生産券脚
42,BF0B,ファラン生産券頭
42,C00B,ファラン生産券胴
42,C10B,ファラン生産券腕
42,C20B,ファラン生産券腰
42,C30B,ファラン生産券脚
42,C40B,きんねこ生産券頭
42,C50B,きんねこ生産券胴
42,C60B,きんねこ生産券腕
42,C70B,きんねこ生産券腰
42,C80B,きんねこ生産券脚
42,C90B,ぎんねこ生産券頭
42,CA0B,ぎんねこ生産券胴
42,CB0B,ぎんねこ生産券腕
42,CC0B,ぎんねこ生産券腰
42,CD0B,ぎんねこ生産券脚
42,D20B,Ｐランス生産券黒
42,D30B,Ｐランス生産券白
42,D40B,ＢＰ７生産券・１
42,D50B,ＢＰ７生産券・２
42,D60B,ＢＰ７生産券・３
42,D70B,ＢＰ７生産券・４
42,D80B,ＢＰ７生産券・５
42,D90B,ＢＰ７生産券・６
42,DA0B,ＢＰ７生産券・７
42,DB0B,ＢＰ７生産券・８
42,DC0B,ＴＰ３生産券・１
42,DD0B,ＴＰ３生産券・２
42,DE0B,ＴＰ３生産券・３
42,DF0B,ＴＰ３生産券・４
42,E00B,ＴＰ３生産券・５
42,EA0B,ウォームS生産券
42,EB0B,シャインS生産券
43,EC0B,デザイアS生産券
43,EF0B,ＥＢＸ・Ｃ生産券
43,F00B,ＥＢＸ・Ｐ生産券
43,F10B,ＥＢＸ・Ｅ生産券
43,F70B,スフィア生産券頭
43,F80B,スフィア生産券胴
43,F90B,スフィア生産券腕
43,FA0B,スフィア生産券腰
43,FB0B,スフィア生産券脚
43,B10C,ヘイルＰ生産券
43,B20C,トクシＰ生産券
43,B30C,アクアＣ生産券
43,B40C,メタルＣ生産券
43,B50C,ヴェノムＳ生産券
43,B60C,エレクトＳ生産券
43,B70C,ナガＷ生産券
43,B80C,ハイドラＷ生産券
43,B90C,スラッグＬ生産券
43,BA0C,ネイドＬ生産券
43,BB0C,アルティＬ生産券
43,BC0C,リザードＭ生産券
43,BD0C,スケイルＭ生産券
43,BE0C,ドラコＭ生産券
43,BF0C,リゲリア生産券頭
43,C00C,リゲリア生産券胴
43,C10C,リゲリア生産券腕
43,C20C,リゲリア生産券腰
43,C30C,リゲリア生産券脚
43,C40C,ＴＮ２生産券・１
43,C50C,ＴＮ２生産券・２
43,C60C,ＴＮ２生産券・３
43,C70C,ＴＮ２生産券・４
43,C80C,ＴＮ２生産券・５
43,C90C,スリート生産券頭
43,CA0C,スリート生産券胴
43,CB0C,スリート生産券腕
43,CC0C,スリート生産券腰
43,CD0C,スリート生産券脚
43,CE0C,カマレラ生産券頭
43,CF0C,カマレラ生産券胴
43,D00C,カマレラ生産券腕
43,D10C,カマレラ生産券腰
43,D20C,カマレラ生産券脚
43,D30C,ＢＰ８生産券・１
43,D40C,ＢＰ８生産券・２
43,D50C,ＢＰ８生産券・３
43,D60C,ＢＰ８生産券・４
43,D70C,ＢＰ８生産券・５
43,D80C,ＢＰ８生産券・６
43,D90C,ＢＰ８生産券・７
43,DA0C,ＢＰ８生産券・８
43,DB0C,雷豪鎌生産券
43,DC0C,灼熱鎌生産券
43,DD0C,恐龍鎌生産券
43,040D,ＤＲ２生産券・頭
43,050D,ＤＲ２生産券・胴
43,060D,ＤＲ２生産券・腕
43,080D,ＤＲ２生産券・脚
43,090D,ＤＲ２生産券・角
43,020E,SSF?生産券頭
43,030E,SSF?生産券胴
43,040E,SSF?生産券腕
43,050E,SSF?生産券腰
43,060E,SSF?生産券脚
44,090E,フレイムＴ生産券
44,0A0E,レインＴ生産券
44,0B0E,ショックＳ生産券
44,0C0E,リザードＳ生産券
44,0D0E,ステノ生産券頭
44,0E0E,ステノ生産券胴
44,0F0E,ステノ生産券腕
44,100E,ステノ生産券腰
44,110E,ステノ生産券脚
44,120E,メテネラ生産券頭
44,130E,メテネラ生産券胴
44,140E,メテネラ生産券腕
44,150E,メテネラ生産券腰
44,160E,メテネラ生産券脚
44,170E,ポイズンＦ生産券
44,180E,アトラルＦ生産券
44,1E0E,アルティ生産券赤
44,1F0E,アルティ生産券水
44,200E,アルティ生産券白
44,210E,フェル生産券
44,220E,アシエル生産券
44,230E,ＬＣ生産券赤
44,240E,ＬＣ生産券青
44,250E,ＬＣ生産券緑
44,260E,レイノ生産券
44,270E,レプブリカ生産券
44,280E,フェデ生産券
44,290E,バロン生産券
44,2A0E,コンデ生産券
44,2B0E,マルケス生産券
44,2F0E,バーニー生産券頭
44,300E,バーニー生産券胴
44,310E,バーニー生産券腕
44,320E,バーニー生産券腰
44,330E,バーニー生産券脚
44,580E,ＢＰ９生産券・１
44,590E,ＢＰ９生産券・２
44,5A0E,ＢＰ９生産券・３
44,5B0E,ＢＰ９生産券・４
44,5C0E,ＢＰ９生産券・５
44,5D0E,ＢＰ９生産券・６
44,5E0E,ＢＰ９生産券・７
44,5F0E,ＢＰ９生産券・８
44,600E,ＴＰ４生産券・１
44,610E,ＴＰ４生産券・２
44,620E,ＴＰ４生産券・３
44,630E,ＴＰ４生産券・４
44,640E,ＴＰ４生産券・５
44,690E,ガルデＳ生産券
44,6A0E,アギタＳ生産券
44,6B0E,ディグスＳ生産券
44,6C0E,エルキーＬ生産券
44,6D0E,イスキーＬ生産券
44,6E0E,クレーヌＬ生産券
44,8E0F,モルデノＰ生産券
44,8F0F,ステンオＲ生産券
44,AE0F,Ｎフォース生産券
44,AF0F,Ｎバウム生産券
44,B00F,Ｖジュエル生産券
44,B10F,Ｖリーバ生産券
44,B20F,Ａリーフ生産券
44,B30F,Ａデリーヴ生産券
44,B40F,バーティＱ生産券
44,B50F,Ａローズ生産券
45,B60F,Ａデローゼ生産券
45,B70F,キヴァラＱ生産券
45,B80F,エディオ生産券頭
45,B90F,エディオ生産券胴
45,BA0F,エディオ生産券腕
45,BB0F,エディオ生産券腰
45,BC0F,エディオ生産券脚
45,BD0F,アビット生産券頭
45,BE0F,アビット生産券胴
45,BF0F,アビット生産券腕
45,C00F,アビット生産券腰
45,C10F,アビット生産券脚
45,CA0F,SSF?生産券頭２
45,CB0F,SSF?生産券胴２
45,CC0F,SSF?生産券腕２
45,CD0F,SSF?生産券腰２
45,CE0F,SSF?生産券脚２
45,CF0F,SSF?生産券頭Ｘ
45,D00F,SSF?生産券胴Ｘ
45,D10F,SSF?生産券腕Ｘ
45,D20F,SSF?生産券腰Ｘ
45,D30F,SSF?生産券脚Ｘ
45,D40F,SSF?生産券頭Ｆ
45,D50F,SSF?生産券胴Ｆ
45,D60F,SSF?生産券腕Ｆ
45,D70F,SSF?生産券腰Ｆ
45,D80F,SSF?生産券脚Ｆ
45,E20F,ＢＰ10生産券・１
45,E30F,ＢＰ10生産券・２
45,E40F,ＢＰ10生産券・３
45,E50F,ＢＰ10生産券・４
45,E60F,ＢＰ10生産券・５
45,E70F,ＢＰ10生産券・６
45,E80F,ＢＰ10生産券・７
45,E90F,ＢＰ10生産券・８
45,EA0F,ダンシンＰ生産券
45,EB0F,アメニケＰ生産券
45,EC0F,草薙生産券
45,ED0F,蜘蛛切生産券
45,EE0F,遠山生産券
45,EF0F,小烏丸生産券
45,F00F,蘭陀生産券頭
45,F10F,蘭陀生産券胴
45,F20F,蘭陀生産券腕
45,F30F,蘭陀生産券腰
45,F40F,蘭陀生産券脚
45,F50F,クーチョ生産券
45,F60F,リュート生産券
45,F70F,ニャンシン生産券
45,0510,ナランハＳ生産券
45,0610,サープラＳ生産券
45,0710,ヴェールＳ生産券
45,0911,ポイゾナー生産券
45,0A11,パラライピ生産券
45,0B11,デモンズＲ生産券
45,0C11,カフＰＡ生産券?
45,0D11,カフＰＢ生産券?
45,0E11,カフＰＣ生産券?
45,1411,ＴＰ５生産券・１
45,1511,ＴＰ５生産券・２
45,1611,ＴＰ５生産券・３
45,1711,ＴＰ５生産券・４
45,1811,ＴＰ５生産券・５
45,1911,エナ生産券?
46,1A11,エナ生産券?
46,1B11,エナ生産券?
46,1C11,エナ生産券?
46,1D11,エナ生産券?
46,1E11,エナ生産券?
46,1F11,エナ生産券?
46,2011,エナ生産券?
46,2111,ＳエンテＨ生産券
46,2211,ノッテＨ生産券
46,2311,プラートＨ生産券
46,3711,ＢＰ11生産券・１
46,3811,ＢＰ11生産券・２
46,3911,ＢＰ11生産券・３
46,3A11,ＢＰ11生産券・４
46,3B11,ＢＰ11生産券・５
46,3C11,ＢＰ11生産券・６
46,3D11,ＢＰ11生産券・７
46,3E11,ＢＰ11生産券・８
46,3F11,マイスト生産券頭
46,4011,マイスト生産券胴
46,4111,マイスト生産券腕
46,4211,マイスト生産券腰
46,4311,マイスト生産券脚
46,4411,工房水双生産券
46,4511,工房双炎生産券
46,4611,工房弓生産券
46,4711,工房水弓生産券
46,4F11,Ｗスプーン生産券
46,5011,Ｆスプーン生産券
46,5111,プリティＨ生産券
46,5211,ラスティＨ生産券
46,5311,ラブリーＧ生産券
46,5411,ラブリーＡ生産券
46,5511,ラブリーＳ生産券
46,5611,ベイビーＧ生産券
46,5711,ベイビーＡ生産券
46,5811,ベイビーＢ生産券
46,5911,プーギー生産券頭
46,5A11,プーギー生産券胴
46,5B11,プーギー生産券腕
46,5C11,プーギー生産券腰
46,5D11,プーギー生産券脚
46,5E11,マンドラ生産券頭
46,5F11,マンドラ生産券胴
46,6011,マンドラ生産券腕
46,6111,マンドラ生産券腰
46,6211,マンドラ生産券脚
46,6311,アオノコ生産券頭
46,6411,アオノコ生産券胴
46,6511,アオノコ生産券腕
46,6611,アオノコ生産券腰
46,6711,アオノコ生産券脚
46,AF12,ドレックＰ生産券
46,B012,ヴェニノＰ生産券
46,B112,イエラＢ生産券
46,B212,ドレックＢ生産券
46,B312,トラス生産券頭
46,B412,トラス生産券胴
46,B512,トラス生産券腕
46,B612,トラス生産券腰
46,B712,トラス生産券脚
46,C312,ナギアＬ生産券
46,C412,テュールＬ生産券
46,C512,マジョルノ生産券
47,C612,カツェルノ生産券
47,C712,ユニアタ生産券
47,C812,ユニアティ生産券
47,C912,ユニカンＧ生産券
47,CA12,イクルタ生産券
47,CB12,イクルティ生産券
47,CC12,イクロンＧ生産券
47,CD12,ガリトス生産券頭
47,CE12,ガリトス生産券胴
47,CF12,ガリトス生産券腕
47,D012,ガリトス生産券腰
47,D112,ガリトス生産券脚
47,D212,リブリー生産券頭
47,D312,リブリー生産券胴
47,D412,リブリー生産券腕
47,D512,リブリー生産券腰
47,D612,リブリー生産券脚
47,D712,ＢＰ12生産券・１
47,D812,ＢＰ12生産券・２
47,D912,ＢＰ12生産券・３
47,DA12,ＢＰ12生産券・４
47,DB12,ＢＰ12生産券・５
47,DC12,ＢＰ12生産券・６
47,DD12,ＢＰ12生産券・７
47,DE12,ＢＰ12生産券・８
47,EE12,アイスＣ生産券
47,EF12,サンダーＢ生産券
47,F212,シールドＨ生産券
47,F312,エバーＳ生産券
47,F412,スタンＣ生産券
47,F512,Ｖヴェノム生産券
47,F812,Ｉソード生産券
47,F912,Ｌソード生産券
47,FA12,隠剣生産券
47,FB12,刃刈生産券
47,FC12,Ｖ生産券・頭
47,FD12,Ｖ生産券・胴
47,FE12,Ｖ生産券・腕
47,FF12,Ｖ生産券・腰
47,0013,Ｖ生産券・脚
47,0113,ブレイブ生産券
47,0213,セケン生産券?
47,0313,セケン生産券?
47,0413,セケン生産券?
47,0513,セケン生産券?
47,0613,セケン生産券?
47,0713,セケン生産券?
47,0813,セケン生産券?
47,0913,セケン生産券?
47,0A13,クロッス生産券頭
47,0B13,クロッス生産券胴
47,0C13,クロッス生産券腕
47,0D13,クロッス生産券腰
47,0E13,クロッス生産券脚
47,0F13,コーン生産券・白
47,1013,コーン生産券・茶
47,1113,コーン生産券・緑
47,1213,コーン生産券・桃
47,1313,パピリ生産券・白
47,1413,パピリ生産券・茶
47,1513,パピリ生産券・緑
47,1613,パピリ生産券・桃
47,0D14,リベッツＬ生産券
47,0E14,イドゥＡ生産券
48,0F14,オーディＬ生産券
48,1014,アルモＬ生産券
48,1314,カウチュ生産券頭
48,1414,カウチュ生産券胴
48,1514,カウチュ生産券腕
48,1614,カウチュ生産券腰
48,1714,カウチュ生産券脚
48,4A14,ＢＰ13生産券・１
48,4B14,ＢＰ13生産券・２
48,4C14,ＢＰ13生産券・３
48,4D14,ＢＰ13生産券・４
48,4E14,ＢＰ13生産券・５
48,4F14,ＢＰ13生産券・６
48,5014,ＢＰ13生産券・７
48,5114,ＢＰ13生産券・８
48,5214,コルセーヌ生産券
48,5314,ミアローク生産券
48,5414,ミオルヴァ生産券
48,5514,オグスナー生産券
48,5614,デュローＤ生産券
48,5714,タミルＴ生産券
48,5814,オメット生産券頭
48,5914,オメット生産券胴
48,5A14,オメット生産券腕
48,5B14,オメット生産券腰
48,5C14,オメット生産券脚
48,8614,ポキカ生産券・茶
48,8714,ポキカ生産券・苺
48,8814,ポキカ生産券・縞
48,8914,ポキカ生産券・白
48,8A14,ジオ生産券?
48,8B14,ジオ生産券?
48,8C14,ジオ生産券?
48,8D14,ジオ生産券?
48,8E14,ジオ生産券?
48,8F14,ジオ生産券?
48,9014,ジオ生産券?
48,9114,ジオ生産券?
48,9514,Ｄエッジ生産券
48,9614,Ｗエッジ生産券
48,9714,Ｆエッジ生産券
48,9814,ＴＰ６生産券・１
48,9914,ＴＰ６生産券・２
48,9A14,ＴＰ６生産券・３
48,9B14,ＴＰ６生産券・４
48,9C14,ＴＰ６生産券・５
48,D914,クローニＰ生産券
48,DA14,アハバーＰ生産券
48,C315,カエシス生産券頭
48,C415,カエシス生産券胴
48,C515,カエシス生産券腕
48,C615,カエシス生産券腰
48,C715,カエシス生産券脚
48,C815,ゲローＧ生産券
48,C915,ウルナＧ生産券
48,CA15,セドゥＭ生産券
48,CB15,プルＭ生産券
48,CC15,フェイムＳ生産券
48,CD15,カリュプＳ生産券
48,CE15,カノＡ生産券
48,CF15,アルグムＳ生産券
48,D015,ラティヌＳ生産券
48,D115,ウルＢ生産券
48,FA15,リュウソウ生産券
49,FB15,Ｄアイス生産券
49,FC15,Ｉボウガン生産券
49,FD15,Ｉバレッツ生産券
49,FE15,Ｉブラスト生産券
49,FF15,Ｉアサルト生産券
49,0016,Ｓボウガン生産券
49,0116,Ｓバレッツ生産券
49,0216,Ｓブラスト生産券
49,0316,Ｓアサルト生産券
49,0416,シエナ生産券頭
49,0516,シエナ生産券胴
49,0616,シエナ生産券腕
49,0716,シエナ生産券腰
49,0816,シエナ生産券脚
49,1716,Ｓツィータ生産券
49,1816,Ｎツィータ生産券
49,1916,Ｓファナレ生産券
49,1A16,Ｎファナレ生産券
49,1B16,ガウス生産券頭
49,1C16,ガウス生産券胴
49,1D16,ガウス生産券腕
49,1E16,ガウス生産券腰
49,1F16,ガウス生産券脚
49,2016,ウェーバ生産券頭
49,2116,ウェーバ生産券胴
49,2216,ウェーバ生産券腕
49,2316,ウェーバ生産券腰
49,2416,ウェーバ生産券脚
49,2516,Ｇバート生産券頭
49,2616,Ｇバート生産券胴
49,2716,Ｇバート生産券腕
49,2816,Ｇバート生産券腰
49,2916,Ｇバート生産券脚
49,2A16,トリア生産券?
49,2B16,トリア生産券?
49,2C16,トリア生産券?
49,2D16,トリア生産券?
49,2E16,トリア生産券?
49,2F16,トリア生産券?
49,3016,トリア生産券?
49,3116,トリア生産券?
49,3216,ＢＰ14生産券・１
49,3316,ＢＰ14生産券・２
49,3416,ＢＰ14生産券・３
49,3516,ＢＰ14生産券・４
49,3616,ＢＰ14生産券・５
49,3716,ＢＰ14生産券・６
49,3816,ＢＰ14生産券・７
49,3916,ＢＰ14生産券・８
49,3A16,クラウドＢ生産券
49,3B16,ファイアＢ生産券
49,3C16,ドラグンＳ生産券
49,8C16,特別防具生産券
49,8217,パリン生産券白茶
49,8317,パリン生産券白苺
49,8417,パリン生産券茶緑
49,8517,パリン生産券苺茶
49,8617,Ｓパリ生産券茶茶
49,8717,Ｓパリ生産券苺苺
49,B317,ＢＰ15生産券・１
49,B417,ＢＰ15生産券・２
49,B517,ＢＰ15生産券・３
49,B617,ＢＰ15生産券・４
49,B717,ＢＰ15生産券・５
50,B817,ＢＰ15生産券・６
50,B917,ＢＰ15生産券・７
50,C817,アガマ生産券
50,C917,ビア生産券
50,CA17,アクア生産券
50,CB17,ゾデック生産券頭
50,CC17,ゾデック生産券胴
50,CD17,ゾデック生産券腕
50,CE17,ゾデック生産券腰
50,CF17,ゾデック生産券脚
50,D017,ウィール生産券
50,D117,オヴィリ生産券
50,D217,オハイー生産券
50,D317,インデュ生産券
50,D417,パスオク生産券
50,D517,パスアミ生産券
50,D617,パスダイナ生産券
50,D717,ピスカーリ生産券
50,D817,ピスクリン生産券
50,D917,ピスコール生産券
50,DA17,ナグリン生産券
50,DB17,カリギュ生産券
50,DC17,キャヴァ生産券
